Country,TIME,Value
COL,21-Apr,19.57493
COL,21-May,19.08332
COL,21-Jun,19.02312
COL,21-Jul,18.06694
COL,21-Aug,16.62861
COL,21-Sep,17.12312
COL,21-Oct,17.39605
COL,21-Nov,16.48003
CAN,1956-Q1,2.08239
CAN,1956-Q2,2.030035
CAN,1956-Q3,1.852997
CAN,1956-Q4,1.661421
CAN,1957-Q1,1.969211
CAN,1957-Q2,2.124319
CAN,1957-Q3,2.459332
CAN,1957-Q4,2.843279
CAN,1958-Q1,3.471351
CAN,1958-Q2,3.747939
CAN,1958-Q3,3.711041
CAN,1958-Q4,3.632681
CAN,1959-Q1,3.052645
CAN,1959-Q2,2.863936
CAN,1959-Q3,3.003669
CAN,1959-Q4,3.153336
CAN,1960-Q1,3.341061
CAN,1960-Q2,3.588551
CAN,1960-Q3,3.663448
CAN,1960-Q4,3.915968
CAN,1961-Q1,3.995079
CAN,1961-Q2,3.838508
CAN,1961-Q3,3.638255
CAN,1961-Q4,3.441513
CAN,1962-Q1,3.315557
CAN,1962-Q2,3.238204
CAN,1962-Q3,3.226466
CAN,1962-Q4,3.484888
CAN,1963-Q1,3.463215
CAN,1963-Q2,3.349573
CAN,1963-Q3,3.35062
CAN,1963-Q4,3.143561
CAN,1964-Q1,3.010681
CAN,1964-Q2,3.185137
CAN,1964-Q3,3.147852
CAN,1964-Q4,3.203645
CAN,1965-Q1,2.881259
CAN,1965-Q2,2.821632
CAN,1965-Q3,2.565602
CAN,1965-Q4,2.55532
CAN,1966-Q1,3.184529
CAN,1966-Q2,3.213115
CAN,1966-Q3,3.653955
CAN,1966-Q4,3.56594
CAN,1967-Q1,3.604719
CAN,1967-Q2,3.797166
CAN,1967-Q3,3.721328
CAN,1967-Q4,3.842101
CAN,1968-Q1,3.96267
CAN,1968-Q2,4.445382
CAN,1968-Q3,4.71038
CAN,1968-Q4,4.349764
CAN,1969-Q1,4.447563
CAN,1969-Q2,4.634675
CAN,1969-Q3,4.650889
CAN,1969-Q4,4.89293
CAN,1970-Q1,4.934084
CAN,1970-Q2,5.602767
CAN,1970-Q3,6.290239
CAN,1970-Q4,6.467971
CAN,1971-Q1,6.56289
CAN,1971-Q2,6.720482
CAN,1971-Q3,6.440876
CAN,1971-Q4,6.827034
CAN,1972-Q1,6.925829
CAN,1972-Q2,6.810885
CAN,1972-Q3,6.911625
CAN,1972-Q4,7.266857
CAN,1973-Q1,6.921074
CAN,1973-Q2,6.650991
CAN,1973-Q3,6.562717
CAN,1973-Q4,6.53736
CAN,1974-Q1,6.210019
CAN,1974-Q2,6.214166
CAN,1974-Q3,6.49744
CAN,1974-Q4,6.545064
CAN,1975-Q1,7.664186
CAN,1975-Q2,8.080365
CAN,1975-Q3,8.242861
CAN,1975-Q4,8.570899
CAN,1976-Q1,7.933333
CAN,1976-Q2,7.966667
CAN,1976-Q3,8.433333
CAN,1976-Q4,8.433333
CAN,1977-Q1,8.833333
CAN,1977-Q2,8.933333
CAN,1977-Q3,9.233334
CAN,1977-Q4,9.666667
CAN,1978-Q1,9.5
CAN,1978-Q2,9.6
CAN,1978-Q3,9.6
CAN,1978-Q4,9.5
CAN,1979-Q1,9.166667
CAN,1979-Q2,8.8
CAN,1979-Q3,8.466666
CAN,1979-Q4,8.4
CAN,1980-Q1,8.5
CAN,1980-Q2,8.533334
CAN,1980-Q3,8.333333
CAN,1980-Q4,7.966667
CAN,1981-Q1,8.1
CAN,1981-Q2,7.866667
CAN,1981-Q3,8.133333
CAN,1981-Q4,9.033334
CAN,1982-Q1,9.066667
CAN,1982-Q2,10.3
CAN,1982-Q3,11.36667
CAN,1982-Q4,12.2
CAN,1983-Q1,12.26667
CAN,1983-Q2,11.8
CAN,1983-Q3,11.13333
CAN,1983-Q4,11
CAN,1984-Q1,11.16667
CAN,1984-Q2,11.33333
CAN,1984-Q3,11.36667
CAN,1984-Q4,11.43333
CAN,1985-Q1,10.63333
CAN,1985-Q2,10.83333
CAN,1985-Q3,10.46667
CAN,1985-Q4,10.36667
CAN,1986-Q1,10.06667
CAN,1986-Q2,9.766666
CAN,1986-Q3,9.6
CAN,1986-Q4,9.7
CAN,1987-Q1,9.8
CAN,1987-Q2,9.433333
CAN,1987-Q3,9.033334
CAN,1987-Q4,8.6
CAN,1988-Q1,8.3
CAN,1988-Q2,8.033334
CAN,1988-Q3,8.366667
CAN,1988-Q4,7.933333
CAN,1989-Q1,7.766667
CAN,1989-Q2,7.9
CAN,1989-Q3,7.666667
CAN,1989-Q4,7.6
CAN,1990-Q1,7.666667
CAN,1990-Q2,7.766667
CAN,1990-Q3,8.1
CAN,1990-Q4,8.9
CAN,1991-Q1,9.633333
CAN,1991-Q2,9.7
CAN,1991-Q3,9.733334
CAN,1991-Q4,9.7
CAN,1992-Q1,9.8
CAN,1992-Q2,9.933333
CAN,1992-Q3,10.4
CAN,1992-Q4,10.73333
CAN,1993-Q1,10.4
CAN,1993-Q2,11
CAN,1993-Q3,10.63333
CAN,1993-Q4,10.63333
CAN,1994-Q1,10.23333
CAN,1994-Q2,10.13333
CAN,1994-Q3,9.566667
CAN,1994-Q4,9.2
CAN,1995-Q1,9.333333
CAN,1995-Q2,9.033334
CAN,1995-Q3,9.1
CAN,1995-Q4,8.966666
CAN,1996-Q1,9.066667
CAN,1996-Q2,9
CAN,1996-Q3,9.533334
CAN,1996-Q4,9.533334
CAN,1997-Q1,9.1
CAN,1997-Q2,9.133333
CAN,1997-Q3,8.7
CAN,1997-Q4,8.7
CAN,1998-Q1,8.533334
CAN,1998-Q2,8.066667
CAN,1998-Q3,7.8
CAN,1998-Q4,7.6
CAN,1999-Q1,7.6
CAN,1999-Q2,7.733333
CAN,1999-Q3,7.1
CAN,1999-Q4,6.666667
CAN,2000-Q1,6.7
CAN,2000-Q2,6.5
CAN,2000-Q3,6.766667
CAN,2000-Q4,6.833333
CAN,2001-Q1,6.733333
CAN,2001-Q2,6.7
CAN,2001-Q3,6.866667
CAN,2001-Q4,7.033333
CAN,2002-Q1,7.2
CAN,2002-Q2,7.266667
CAN,2002-Q3,7.066667
CAN,2002-Q4,7.033333
CAN,2003-Q1,7.033333
CAN,2003-Q2,7.366667
CAN,2003-Q3,7.266667
CAN,2003-Q4,6.966667
CAN,2004-Q1,6.9
CAN,2004-Q2,6.733333
CAN,2004-Q3,6.8
CAN,2004-Q4,6.933333
CAN,2005-Q1,6.6
CAN,2005-Q2,6.466667
CAN,2005-Q3,6.333333
CAN,2005-Q4,6.433333
CAN,2006-Q1,6.333333
CAN,2006-Q2,6.066667
CAN,2006-Q3,6.033333
CAN,2006-Q4,5.866667
CAN,2007-Q1,5.866667
CAN,2007-Q2,5.766667
CAN,2007-Q3,5.7
CAN,2007-Q4,5.566667
CAN,2008-Q1,5.7
CAN,2008-Q2,5.6
CAN,2008-Q3,5.633333
CAN,2008-Q4,6
CAN,2009-Q1,6.7
CAN,2009-Q2,7.166667
CAN,2009-Q3,7.233333
CAN,2009-Q4,7.3
CAN,2010-Q1,7.233333
CAN,2010-Q2,7.3
CAN,2010-Q3,7.433333
CAN,2010-Q4,7.266667
CAN,2011-Q1,7.2
CAN,2011-Q2,7.066667
CAN,2011-Q3,6.9
CAN,2011-Q4,7.2
CAN,2012-Q1,7.133333
CAN,2012-Q2,6.933333
CAN,2012-Q3,6.766667
CAN,2012-Q4,6.8
CAN,2013-Q1,6.8
CAN,2013-Q2,6.666667
CAN,2013-Q3,6.666667
CAN,2013-Q4,6.5
CAN,2014-Q1,6.533333
CAN,2014-Q2,6.6
CAN,2014-Q3,6.4
CAN,2014-Q4,6.266667
CAN,2015-Q1,6.233333
CAN,2015-Q2,6.266667
CAN,2015-Q3,6.333333
CAN,2015-Q4,6.4
CAN,2016-Q1,6.366667
CAN,2016-Q2,6.266667
CAN,2016-Q3,6.266667
CAN,2016-Q4,6.333333
CAN,2017-Q1,6.133333
CAN,2017-Q2,6
CAN,2017-Q3,5.866667
CAN,2017-Q4,5.666667
CAN,2018-Q1,5.6
CAN,2018-Q2,5.7
CAN,2018-Q3,5.633333
CAN,2018-Q4,5.433333
CAN,2019-Q1,5.5
CAN,2019-Q2,5.166667
CAN,2019-Q3,5.3
CAN,2019-Q4,5.366667
CAN,2020-Q1,6.466667
CAN,2020-Q2,13.4
CAN,2020-Q3,9.5
CAN,2020-Q4,8.5
CAN,2021-Q1,8.433333
CAN,2021-Q2,7.933333
CAN,2021-Q3,6.633333
CAN,2021-Q4,5.833333
EST,1997,10.35
EST,1998,9.9
EST,1999,12.475
EST,2000,15.75
EST,2001,13.96667
EST,2002,12.45833
EST,2003,10.8
EST,2004,11.08333
EST,2005,8.983334
EST,2006,6.3
EST,2007,5.3
EST,2008,5.941667
EST,2009,16.675
EST,2010,19.36667
EST,2011,13.10833
EST,2012,10.91667
EST,2013,9.008333
EST,2014,7.883333
EST,2015,6.325
EST,2016,7.366667
EST,2017,6.225
EST,2018,5.566667
EST,2019,4.208333
EST,2020,7.041667
PRT,1983,4.891667
PRT,1984,6.183333
PRT,1985,6.65
PRT,1986,6.675
PRT,1987,5.425
PRT,1988,4.066667
PRT,1989,3.508333
PRT,1990,3.3
PRT,1991,2.833333
PRT,1992,3.45
PRT,1993,4.65
PRT,1994,5.975
PRT,1995,6.391667
PRT,1996,6.425
PRT,1997,6.058333
PRT,1998,5.941667
PRT,1999,6.025
PRT,2000,5.3
PRT,2001,5.333333
PRT,2002,6.358333
PRT,2003,7.766667
PRT,2004,8.125
PRT,2005,9.058333
PRT,2006,8.933333
PRT,2007,8.983334
PRT,2008,8.933333
PRT,2009,11.4
PRT,2010,12.30833
PRT,2011,13.16667
PRT,2012,16.75
PRT,2013,17.14167
PRT,2014,14.39167
PRT,2015,12.86667
PRT,2016,11.45
PRT,2017,8.833333
PRT,2018,6.816667
PRT,2019,6.033333
PRT,2020,6.808333
KOR,1989-Q1,3.146243
KOR,1989-Q2,3.127553
KOR,1989-Q3,2.950689
KOR,1989-Q4,3.032269
KOR,1990-Q1,3.051826
KOR,1990-Q2,2.783272
KOR,1990-Q3,2.937035
KOR,1990-Q4,2.875607
KOR,1991-Q1,2.840123
KOR,1991-Q2,2.653879
KOR,1991-Q3,2.617195
KOR,1991-Q4,2.687463
KOR,1992-Q1,2.753624
KOR,1992-Q2,2.693438
KOR,1992-Q3,2.775621
KOR,1992-Q4,2.878713
KOR,1993-Q1,3.150578
KOR,1993-Q2,3.54834
KOR,1993-Q3,3.26066
KOR,1993-Q4,3.27464
KOR,1994-Q1,3.063873
KOR,1994-Q2,2.887018
KOR,1994-Q3,2.741251
KOR,1994-Q4,2.619767
KOR,1995-Q1,2.423211
KOR,1995-Q2,2.19706
KOR,1995-Q3,2.30785
KOR,1995-Q4,2.35042
KOR,1996-Q1,2.233297
KOR,1996-Q2,2.308425
KOR,1996-Q3,2.388587
KOR,1996-Q4,2.602351
KOR,1997-Q1,2.879025
KOR,1997-Q2,2.663073
KOR,1997-Q3,2.545296
KOR,1997-Q4,3.167712
KOR,1998-Q1,5.583477
KOR,1998-Q2,7.759156
KOR,1998-Q3,9.102419
KOR,1998-Q4,9.337527
KOR,1999-Q1,8.272728
KOR,1999-Q2,7.790954
KOR,1999-Q3,7.2
KOR,1999-Q4,5.933333
KOR,2000-Q1,5.4
KOR,2000-Q2,4.933333
KOR,2000-Q3,4.766667
KOR,2000-Q4,4.7
KOR,2001-Q1,5.233333
KOR,2001-Q2,4.433333
KOR,2001-Q3,4.133333
KOR,2001-Q4,4
KOR,2002-Q1,3.866667
KOR,2002-Q2,3.7
KOR,2002-Q3,3.466667
KOR,2002-Q4,3.5
KOR,2003-Q1,3.5
KOR,2003-Q2,3.733333
KOR,2003-Q3,3.833333
KOR,2003-Q4,3.933333
KOR,2004-Q1,3.7
KOR,2004-Q2,3.766667
KOR,2004-Q3,3.966667
KOR,2004-Q4,4.1
KOR,2005-Q1,4.033333
KOR,2005-Q2,3.933333
KOR,2005-Q3,4.066667
KOR,2005-Q4,3.9
KOR,2006-Q1,3.9
KOR,2006-Q2,3.866667
KOR,2006-Q3,3.766667
KOR,2006-Q4,3.866667
KOR,2007-Q1,3.733333
KOR,2007-Q2,3.766667
KOR,2007-Q3,3.6
KOR,2007-Q4,3.566667
KOR,2008-Q1,3.4
KOR,2008-Q2,3.466667
KOR,2008-Q3,3.566667
KOR,2008-Q4,3.8
KOR,2009-Q1,3.9
KOR,2009-Q2,4.233333
KOR,2009-Q3,4.233333
KOR,2009-Q4,3.966667
KOR,2010-Q1,4.333333
KOR,2010-Q2,3.866667
KOR,2010-Q3,3.866667
KOR,2010-Q4,3.8
KOR,2011-Q1,3.8
KOR,2011-Q2,3.6
KOR,2011-Q3,3.5
KOR,2011-Q4,3.466667
KOR,2012-Q1,3.433333
KOR,2012-Q2,3.366667
KOR,2012-Q3,3.333333
KOR,2012-Q4,3.366667
KOR,2013-Q1,3.366667
KOR,2013-Q2,3.2
KOR,2013-Q3,3.333333
KOR,2013-Q4,3.266667
KOR,2014-Q1,3.433333
KOR,2014-Q2,3.5
KOR,2014-Q3,3.5
KOR,2014-Q4,3.666667
KOR,2015-Q1,3.6
KOR,2015-Q2,3.7
KOR,2015-Q3,3.666667
KOR,2015-Q4,3.6
KOR,2016-Q1,3.9
KOR,2016-Q2,3.7
KOR,2016-Q3,3.833333
KOR,2016-Q4,3.6
KOR,2017-Q1,3.766667
KOR,2017-Q2,3.833333
KOR,2017-Q3,3.766667
KOR,2017-Q4,3.9
KOR,2018-Q1,3.866667
KOR,2018-Q2,3.866667
KOR,2018-Q3,4.033333
KOR,2018-Q4,4.033333
KOR,2019-Q1,4.1
KOR,2019-Q2,4.1
KOR,2019-Q3,3.6
KOR,2019-Q4,3.733333
KOR,2020-Q1,3.733333
KOR,2020-Q2,4.1
KOR,2020-Q3,3.7
KOR,2020-Q4,4.133333
KOR,2021-Q1,4.333333
KOR,2021-Q2,3.633333
KOR,2021-Q3,3.033333
KOR,2021-Q4,3.2
COL,2007-Q1,15.45835
COL,2007-Q2,15.08878
COL,2007-Q3,14.30432
COL,2007-Q4,14.41457
COL,2008-Q1,14.45019
COL,2008-Q2,14.57742
COL,2008-Q3,15.32626
COL,2008-Q4,14.72508
COL,2009-Q1,15.18558
COL,2009-Q2,15.46738
COL,2009-Q3,16.25877
COL,2009-Q4,16.39701
COL,2010-Q1,15.26436
COL,2010-Q2,15.89244
COL,2010-Q3,15.5811
COL,2010-Q4,15.9755
COL,2011-Q1,15.03037
COL,2011-Q2,14.78107
COL,2011-Q3,14.23083
COL,2011-Q4,13.83059
COL,2012-Q1,13.91672
COL,2012-Q2,14.13562
COL,2012-Q3,13.37659
COL,2012-Q4,13.71932
COL,2013-Q1,13.1814
COL,2013-Q2,12.64278
COL,2013-Q3,12.66793
COL,2013-Q4,12.35637
COL,2014-Q1,12.49058
COL,2014-Q2,11.95657
COL,2014-Q3,11.64157
COL,2014-Q4,11.82523
COL,2015-Q1,11.52289
COL,2015-Q2,11.96134
COL,2015-Q3,11.91706
COL,2015-Q4,11.91584
COL,2016-Q1,12.50749
COL,2016-Q2,11.83216
COL,2016-Q3,12.07579
COL,2016-Q4,11.88253
COL,2017-Q1,12.49598
COL,2017-Q2,12.0538
COL,2017-Q3,12.5825
COL,2017-Q4,12.17493
COL,2018-Q1,12.35913
COL,2018-Q2,12.46679
COL,2018-Q3,12.31036
COL,2018-Q4,13.67175
COL,2019-Q1,13.62383
COL,2019-Q2,13.2351
COL,2019-Q3,13.91803
COL,2019-Q4,13.90932
COL,2020-Q1,14.5913
COL,2020-Q2,24.82496
COL,2020-Q3,22.89897
COL,2020-Q4,20.46151
COL,2021-Q1,18.72851
COL,2021-Q2,19.22713
COL,2021-Q3,17.27289
ITA,1983,11.96667
ITA,1984,12.75
ITA,1985,13.09167
ITA,1986,13.98333
ITA,1987,14.725
ITA,1988,14.85
ITA,1989,14.80833
ITA,1990,13.51667
ITA,1991,12.9
ITA,1992,12.925
ITA,1993,13.90833
ITA,1994,14.70833
ITA,1995,15.44167
ITA,1996,15.28333
ITA,1997,15.39167
ITA,1998,15.41667
ITA,1999,14.78333
ITA,2000,13.59167
ITA,2001,12.10833
ITA,2002,11.35
ITA,2003,11.34167
ITA,2004,10.49167
ITA,2005,10.05
ITA,2006,8.841666
ITA,2007,7.883333
ITA,2008,8.483334
ITA,2009,9.266666
ITA,2010,9.708333
ITA,2011,9.633333
ITA,2012,11.95833
ITA,2013,13.20833
ITA,2014,13.85833
ITA,2015,12.74167
ITA,2016,12.8
ITA,2017,12.45
ITA,2018,11.81667
ITA,2019,11.125
ITA,2020,10.275
CAN,1956,1.925397
CAN,1957,2.316048
CAN,1958,3.634922
CAN,1959,3.030614
CAN,1960,3.616158
CAN,1961,3.752613
CAN,1962,3.318871
CAN,1963,3.335227
CAN,1964,3.130731
CAN,1965,2.718689
CAN,1966,3.393329
CAN,1967,3.739736
CAN,1968,4.37063
CAN,1969,4.655641
CAN,1970,5.800188
CAN,1971,6.634489
CAN,1972,6.972113
CAN,1973,6.681097
CAN,1974,6.358829
CAN,1975,8.121967
CAN,1976,8.183333
CAN,1977,9.166667
CAN,1978,9.55
CAN,1979,8.7
CAN,1980,8.333333
CAN,1981,8.266666
CAN,1982,10.725
CAN,1983,11.58333
CAN,1984,11.3
CAN,1985,10.575
CAN,1986,9.766666
CAN,1987,9.208333
CAN,1988,8.191667
CAN,1989,7.758333
CAN,1990,8.083333
CAN,1991,9.691667
CAN,1992,10.18333
CAN,1993,10.66667
CAN,1994,9.8
CAN,1995,9.116667
CAN,1996,9.3
CAN,1997,8.9
CAN,1998,7.983333
CAN,1999,7.283333
CAN,2000,6.683333
CAN,2001,6.866667
CAN,2002,7.133333
CAN,2003,7.141667
CAN,2004,6.85
CAN,2005,6.466667
CAN,2006,6.083333
CAN,2007,5.733333
CAN,2008,5.716667
CAN,2009,7.108333
CAN,2010,7.341667
CAN,2011,7.075
CAN,2012,6.9
CAN,2013,6.658333
CAN,2014,6.433333
CAN,2015,6.308333
CAN,2016,6.291667
CAN,2017,5.925
CAN,2018,5.6
CAN,2019,5.325
CAN,2020,9.491667
CAN,2021,7.208333
FIN,1988-Q1,5.133333
FIN,1988-Q2,4.766667
FIN,1988-Q3,4.333333
FIN,1988-Q4,3.933333
FIN,1989-Q1,3.566667
FIN,1989-Q2,3.133333
FIN,1989-Q3,2.933333
FIN,1989-Q4,3
FIN,1990-Q1,3.4
FIN,1990-Q2,3.233333
FIN,1990-Q3,3.333333
FIN,1990-Q4,4.3
FIN,1991-Q1,5.5
FIN,1991-Q2,7.133333
FIN,1991-Q3,9.166667
FIN,1991-Q4,10.43333
FIN,1992-Q1,11.6
FIN,1992-Q2,12.9
FIN,1992-Q3,14.73333
FIN,1992-Q4,15.46667
FIN,1993-Q1,16.26667
FIN,1993-Q2,17.8
FIN,1993-Q3,19
FIN,1993-Q4,19.66667
FIN,1994-Q1,18.66667
FIN,1994-Q2,18.96667
FIN,1994-Q3,18.26667
FIN,1994-Q4,16.6
FIN,1995-Q1,15.23333
FIN,1995-Q2,14.86667
FIN,1995-Q3,14.96667
FIN,1995-Q4,15.33333
FIN,1996-Q1,14.56667
FIN,1996-Q2,13.9
FIN,1996-Q3,14.9
FIN,1996-Q4,14
FIN,1997-Q1,12.93333
FIN,1997-Q2,12.76667
FIN,1997-Q3,12.1
FIN,1997-Q4,11.7
FIN,1998-Q1,11.3
FIN,1998-Q2,11.23333
FIN,1998-Q3,10.83333
FIN,1998-Q4,10.23333
FIN,1999-Q1,10.2
FIN,1999-Q2,9.833333
FIN,1999-Q3,9.533334
FIN,1999-Q4,9.533334
FIN,2000-Q1,9.633333
FIN,2000-Q2,9.033334
FIN,2000-Q3,8.766666
FIN,2000-Q4,8.633333
FIN,2001-Q1,8.466666
FIN,2001-Q2,8.633333
FIN,2001-Q3,8.733334
FIN,2001-Q4,8.733334
FIN,2002-Q1,8.833333
FIN,2002-Q2,9.2
FIN,2002-Q3,9.333333
FIN,2002-Q4,8.966666
FIN,2003-Q1,8.966666
FIN,2003-Q2,9.733334
FIN,2003-Q3,8.966666
FIN,2003-Q4,8.933333
FIN,2004-Q1,8.966666
FIN,2004-Q2,8.933333
FIN,2004-Q3,8.5
FIN,2004-Q4,8.5
FIN,2005-Q1,8.6
FIN,2005-Q2,8.3
FIN,2005-Q3,7.866667
FIN,2005-Q4,7.833333
FIN,2006-Q1,7.7
FIN,2006-Q2,7.5
FIN,2006-Q3,7.266667
FIN,2006-Q4,6.9
FIN,2007-Q1,6.833333
FIN,2007-Q2,6.366667
FIN,2007-Q3,6.533333
FIN,2007-Q4,6.333333
FIN,2008-Q1,5.933333
FIN,2008-Q2,5.8
FIN,2008-Q3,5.966667
FIN,2008-Q4,6.4
FIN,2009-Q1,8
FIN,2009-Q2,9.633333
FIN,2009-Q3,9.366667
FIN,2009-Q4,10.06667
FIN,2010-Q1,10
FIN,2010-Q2,9.2
FIN,2010-Q3,9.333333
FIN,2010-Q4,9.1
FIN,2011-Q1,9.133333
FIN,2011-Q2,8.533334
FIN,2011-Q3,8.666667
FIN,2011-Q4,8.433333
FIN,2012-Q1,8.433333
FIN,2012-Q2,8.333333
FIN,2012-Q3,8.7
FIN,2012-Q4,8.733334
FIN,2013-Q1,9.2
FIN,2013-Q2,8.966666
FIN,2013-Q3,8.9
FIN,2013-Q4,9.033334
FIN,2014-Q1,9.566667
FIN,2014-Q2,9.366667
FIN,2014-Q3,9.4
FIN,2014-Q4,10.06667
FIN,2015-Q1,10.13333
FIN,2015-Q2,10.13333
FIN,2015-Q3,10.26667
FIN,2015-Q4,10.23333
FIN,2016-Q1,9.733334
FIN,2016-Q2,9.366667
FIN,2016-Q3,9.066667
FIN,2016-Q4,9.4
FIN,2017-Q1,9.5
FIN,2017-Q2,9.3
FIN,2017-Q3,9
FIN,2017-Q4,8.7
FIN,2018-Q1,8.333333
FIN,2018-Q2,7.833333
FIN,2018-Q3,7.4
FIN,2018-Q4,7.166667
FIN,2019-Q1,7.4
FIN,2019-Q2,7.366667
FIN,2019-Q3,7.166667
FIN,2019-Q4,7.066667
FIN,2020-Q1,7.133333
FIN,2020-Q2,7.866667
FIN,2020-Q3,8.833333
FIN,2020-Q4,8.633333
FIN,2021-Q1,8.433333
FIN,2021-Q2,8.866667
FIN,2021-Q3,7.9
FIN,1988,4.608333
FIN,1989,3.15
FIN,1990,3.583333
FIN,1991,7.991667
FIN,1992,13.625
FIN,1993,18.10833
FIN,1994,18.13333
FIN,1995,15.7
FIN,1996,14.31667
FIN,1997,12.325
FIN,1998,10.83333
FIN,1999,9.766666
FIN,2000,9.083333
FIN,2001,8.616667
FIN,2002,9.108334
FIN,2003,9.175
FIN,2004,8.758333
FIN,2005,8.166667
FIN,2006,7.375
FIN,2007,6.541667
FIN,2008,6.066667
FIN,2009,9.233334
FIN,2010,9.4
FIN,2011,8.7
FIN,2012,8.525
FIN,2013,9.066667
FIN,2014,9.575
FIN,2015,10.24167
FIN,2016,9.375
FIN,2017,9.158334
FIN,2018,7.716667
FIN,2019,7.258333
FIN,2020,8.058333
AUS,1978-Q2,7.833703
AUS,1978-Q3,7.752495
AUS,1978-Q4,7.778357
AUS,1979-Q1,7.948499
AUS,1979-Q2,8.062191
AUS,1979-Q3,8.274652
AUS,1979-Q4,8.293715
AUS,1980-Q1,7.635254
AUS,1980-Q2,7.898785
AUS,1980-Q3,7.817685
AUS,1980-Q4,7.901197
AUS,1981-Q1,7.429609
AUS,1981-Q2,7.130567
AUS,1981-Q3,7.462189
AUS,1981-Q4,7.481864
AUS,1982-Q1,7.820929
AUS,1982-Q2,8.12203
AUS,1982-Q3,8.170213
AUS,1982-Q4,9.802564
AUS,1983-Q1,10.11451
AUS,1983-Q2,10.48315
AUS,1983-Q3,10.65624
AUS,1983-Q4,10.03912
AUS,1984-Q1,9.808554
AUS,1984-Q2,9.708735
AUS,1984-Q3,9.104235
AUS,1984-Q4,9.065577
AUS,1985-Q1,8.926932
AUS,1985-Q2,8.71839
AUS,1985-Q3,8.558756
AUS,1985-Q4,8.618917
AUS,1986-Q1,8.621355
AUS,1986-Q2,8.40405
AUS,1986-Q3,8.869708
AUS,1986-Q4,8.694299
AUS,1987-Q1,8.728172
AUS,1987-Q2,8.630738
AUS,1987-Q3,8.507582
AUS,1987-Q4,8.33747
AUS,1988-Q1,8.141312
AUS,1988-Q2,8.345354
AUS,1988-Q3,7.446489
AUS,1988-Q4,7.388067
AUS,1989-Q1,7.228554
AUS,1989-Q2,6.847355
AUS,1989-Q3,6.627096
AUS,1989-Q4,6.531693
AUS,1990-Q1,6.788307
AUS,1990-Q2,6.808207
AUS,1990-Q3,7.439382
AUS,1990-Q4,7.736648
AUS,1991-Q1,8.520503
AUS,1991-Q2,9.217535
AUS,1991-Q3,9.23633
AUS,1991-Q4,9.614717
AUS,1992-Q1,9.77726
AUS,1992-Q2,9.845563
AUS,1992-Q3,9.926278
AUS,1992-Q4,10.1399
AUS,1993-Q1,9.912412
AUS,1993-Q2,9.625198
AUS,1993-Q3,10.08958
AUS,1993-Q4,10.29815
AUS,1994-Q1,9.830072
AUS,1994-Q2,9.425936
AUS,1994-Q3,9.257988
AUS,1994-Q4,8.846245
AUS,1995-Q1,8.63697
AUS,1995-Q2,7.851026
AUS,1995-Q3,7.880858
AUS,1995-Q4,7.978474
AUS,1996-Q1,7.906434
AUS,1996-Q2,8.147274
AUS,1996-Q3,8.456313
AUS,1996-Q4,8.41203
AUS,1997-Q1,8.326095
AUS,1997-Q2,8.227529
AUS,1997-Q3,7.99416
AUS,1997-Q4,7.652345
AUS,1998-Q1,7.554423
AUS,1998-Q2,7.378456
AUS,1998-Q3,7.289935
AUS,1998-Q4,7.041765
AUS,1999-Q1,6.884206
AUS,1999-Q2,6.666983
AUS,1999-Q3,6.634461
AUS,1999-Q4,6.364135
AUS,2000-Q1,6.6338
AUS,2000-Q2,6.201559
AUS,2000-Q3,5.559885
AUS,2000-Q4,5.755667
AUS,2001-Q1,5.991836
AUS,2001-Q2,6.634009
AUS,2001-Q3,6.526364
AUS,2001-Q4,6.715754
AUS,2002-Q1,6.246392
AUS,2002-Q2,6.111595
AUS,2002-Q3,6.158863
AUS,2002-Q4,6.090464
AUS,2003-Q1,5.981223
AUS,2003-Q2,5.927634
AUS,2003-Q3,6.012947
AUS,2003-Q4,5.951879
AUS,2004-Q1,5.769406
AUS,2004-Q2,5.532181
AUS,2004-Q3,5.584905
AUS,2004-Q4,5.175743
AUS,2005-Q1,5.375873
AUS,2005-Q2,5.299625
AUS,2005-Q3,5.103146
AUS,2005-Q4,5.040951
AUS,2006-Q1,5.101832
AUS,2006-Q2,5.02083
AUS,2006-Q3,4.736316
AUS,2006-Q4,4.746333
AUS,2007-Q1,4.938796
AUS,2007-Q2,4.777255
AUS,2007-Q3,4.708733
AUS,2007-Q4,4.630706
AUS,2008-Q1,4.46512
AUS,2008-Q2,4.553854
AUS,2008-Q3,4.583723
AUS,2008-Q4,4.680421
AUS,2009-Q1,5.258902
AUS,2009-Q2,5.393122
AUS,2009-Q3,5.480803
AUS,2009-Q4,5.438944
AUS,2010-Q1,5.295321
AUS,2010-Q2,5.336686
AUS,2010-Q3,5.38372
AUS,2010-Q4,5.458167
AUS,2011-Q1,5.295182
AUS,2011-Q2,5.187348
AUS,2011-Q3,5.31054
AUS,2011-Q4,5.379341
AUS,2012-Q1,5.305063
AUS,2012-Q2,5.356435
AUS,2012-Q3,5.181477
AUS,2012-Q4,5.416448
AUS,2013-Q1,5.436578
AUS,2013-Q2,5.61535
AUS,2013-Q3,5.668206
AUS,2013-Q4,5.694125
AUS,2014-Q1,6.042052
AUS,2014-Q2,5.96545
AUS,2014-Q3,6.235116
AUS,2014-Q4,6.335836
